course_id,Course Name,platform,domain,level,rating,enrollments,duration_hours,language,price,prerequisites
C0004642,Crash Course in AI,edX,AI,Intermediate,4.72,13063,60,Spanish,48.55,None
C0004643,Crash Course in Web Development,NPTEL,Web Development,Beginner,4.91,7257,72,Hindi,24.28,Linear Algebra
C0004644,Mastering Blockchain using TensorFlow,Udemy,Blockchain,Advanced,4.01,34781,11,Hindi,19.59,Python Basics
C0004645,Mastering Cybersecurity with Spark,FutureLearn,Cybersecurity,Beginner,3.93,21250,80,English,78.91,Python Basics
C0004646,Big Data Project-Based Bootcamp,Coursera,Big Data,Advanced,4.34,21337,76,Hindi,89.24,Basic Programming
C0004647,Cybersecurity Project-Based Bootcamp,edX,Cybersecurity,Beginner,3.98,13997,61,English,14.65,Linear Algebra
C0004648,Mastering Blockchain Bootcamp,Coursera,Blockchain,Advanced,4.05,47870,78,English,9.62,None
C0004649,Mastering Cybersecurity Bootcamp,edX,Cybersecurity,Beginner,3.7,21605,70,Spanish,18.81,Basic Programming
C0004650,Crash Course in Machine Learning,NPTEL,Machine Learning,Beginner,4.06,8792,70,Hindi,33.19,Python Basics
C0004651,Crash Course in Big Data,NPTEL,Big Data,Intermediate,3.62,9196,47,English,90.75,Statistics
C0004652,Web Development for Everyone,edX,Web Development,Intermediate,4.36,27248,42,English,58.5,Linear Algebra
C0004653,Data Science Hands-on Workshop,Skillshare,Data Science,Beginner,4.29,16805,85,French,31.6,Basic Programming
C0004654,Data Science Project-Based Bootcamp,Udemy,Data Science,Intermediate,3.88,28009,7,French,33.55,Statistics
C0004655,Crash Course in Data Science,Coursera,Data Science,Advanced,3.95,11910,21,Spanish,19.88,Linear Algebra
C0004656,Data Science Hands-on Workshop,NPTEL,Data Science,Advanced,4.54,8819,73,English,94.56,Statistics
C0004657,Crash Course in Blockchain,Coursera,Blockchain,Intermediate,4.76,27746,79,Spanish,42.84,Python Basics
C0004658,Machine Learning Fundamentals Essentials,FutureLearn,Machine Learning,Beginner,3.74,37193,15,Spanish,31.57,Statistics
C0004659,Big Data Hands-on Workshop,Skillshare,Big Data,Intermediate,3.86,45869,13,Hindi,24.73,None
C0004660,Crash Course in Data Science,Udemy,Data Science,Beginner,4.42,1518,94,English,12.48,None
C0004661,Crash Course in Web Development,Skillshare,Web Development,Intermediate,4.13,22945,81,Hindi,0.69,Statistics
C0004662,Crash Course in Data Science,Coursera,Data Science,Beginner,4.54,9453,91,Spanish,56.5,None
C0004663,Crash Course in Machine Learning,Udemy,Machine Learning,Advanced,3.86,2397,7,English,93.43,None
C0004664,AI Hands-on Workshop,NPTEL,AI,Beginner,4,35763,21,English,36.72,Python Basics
C0004665,Blockchain Fundamentals Masterclass,Udemy,Blockchain,Intermediate,3.84,45186,81,Spanish,29.3,Statistics
C0004666,Blockchain Project-Based Bootcamp,Coursera,Blockchain,Beginner,4.71,32945,46,Spanish,32.15,None
C0004667,Crash Course in AI,edX,AI,Intermediate,4.13,7580,16,English,16.02,Statistics
C0004668,Machine Learning Project-Based Bootcamp,Udemy,Machine Learning,Advanced,3.92,4017,25,Spanish,38.39,Linear Algebra
C0004669,Advanced Cloud Computing Concepts,Skillshare,Cloud Computing,Intermediate,3.68,4348,33,French,24.42,Python Basics
C0004670,Advanced Big Data Concepts,Coursera,Big Data,Advanced,4.9,38929,98,Spanish,43.85,Basic Programming
C0004671,Mastering Cybersecurity with Spark,Skillshare,Cybersecurity,Intermediate,3.57,1615,82,Spanish,38.18,Statistics
C0004672,Big Data Project-Based Bootcamp,NPTEL,Big Data,Advanced,4.81,26117,59,Hindi,96.03,Basic Programming
C0004673,Crash Course in Web Development,Udemy,Web Development,Advanced,4.66,6825,48,Spanish,52.57,Statistics
C0004674,Advanced Blockchain Concepts,edX,Blockchain,Intermediate,4.68,40415,25,Spanish,94.07,None
C0004675,Machine Learning Hands-on Workshop,Coursera,Machine Learning,Beginner,4.09,36044,17,Hindi,12.48,Python Basics
C0004676,AI Fundamentals Masterclass,Coursera,AI,Intermediate,4.09,39430,30,English,3.39,Linear Algebra
C0004677,Mastering Machine Learning with Spark,edX,Machine Learning,Beginner,3.66,17405,91,English,64.21,Basic Programming
C0004678,Crash Course in Big Data,Udemy,Big Data,Beginner,3.52,48423,78,French,37.59,Statistics
C0004679,Crash Course in Machine Learning,Coursera,Machine Learning,Advanced,3.52,18477,13,French,7.78,Linear Algebra
C0004680,Advanced Big Data Concepts,Udemy,Big Data,Intermediate,4.64,20985,50,English,53.02,None
C0004681,Web Development Hands-on Workshop,Udemy,Web Development,Beginner,3.91,27673,20,Spanish,27.55,Basic Programming
C0004682,Crash Course in AI,FutureLearn,AI,Beginner,3.9,19960,88,Hindi,79.04,Basic Programming
C0004683,Mastering Cybersecurity Essentials,edX,Cybersecurity,Beginner,4.49,29329,25,French,6.94,Basic Programming
C0004684,Blockchain Fundamentals Essentials,Skillshare,Blockchain,Beginner,4.43,43820,100,Spanish,47.84,Python Basics
C0004685,Mastering Blockchain Bootcamp,FutureLearn,Blockchain,Intermediate,3.83,37765,75,English,71.46,Statistics
C0004686,Complete Guide to Web Development,FutureLearn,Web Development,Intermediate,3.75,46447,89,Spanish,66.69,Basic Programming
C0004687,Blockchain Hands-on Workshop,NPTEL,Blockchain,Beginner,4.88,22555,67,Hindi,77.08,Basic Programming
C0004688,Mastering Web Development with Spark,Udemy,Web Development,Intermediate,4.38,18622,8,French,84.69,Linear Algebra
C0004689,Web Development Project-Based Bootcamp,NPTEL,Web Development,Intermediate,3.69,44366,81,English,19.03,Statistics
C0004690,Cybersecurity Project-Based Bootcamp,Udemy,Cybersecurity,Intermediate,3.72,5416,24,English,22.92,Basic Programming
C0004691,Mastering Data Science Essentials,NPTEL,Data Science,Advanced,3.75,21687,72,English,49.83,Basic Programming
C0004692,Cybersecurity for Everyone,Udemy,Cybersecurity,Intermediate,4.69,42793,35,English,38.2,Statistics
C0004693,Complete Guide to Web Development,Skillshare,Web Development,Beginner,4.89,40927,43,French,85.22,None
C0004694,Mastering Web Development using TensorFlow,Skillshare,Web Development,Intermediate,3.94,13824,56,French,61.25,Basic Programming
C0004695,Complete Guide to Machine Learning,FutureLearn,Machine Learning,Beginner,4.88,43410,92,Hindi,46.47,Statistics
C0004696,Web Development Hands-on Workshop,edX,Web Development,Advanced,4.83,8685,40,English,1.12,Basic Programming
C0004697,Machine Learning for Everyone,Skillshare,Machine Learning,Intermediate,4.74,43600,67,French,56.09,Basic Programming
C0004698,Mastering Web Development Bootcamp,FutureLearn,Web Development,Beginner,3.85,39058,77,English,54.25,Linear Algebra
C0004699,Mastering Data Science Essentials,Udemy,Data Science,Intermediate,4.45,16759,99,English,18.57,Linear Algebra
C0004700,Advanced Machine Learning Concepts,NPTEL,Machine Learning,Advanced,3.58,35679,22,French,70.72,Linear Algebra
C0004701,Data Science Fundamentals Essentials,Udemy,Data Science,Beginner,4.33,31812,34,English,73.54,Linear Algebra
C0004702,AI Hands-on Workshop,Udemy,AI,Beginner,3.85,19037,25,Spanish,70.53,Python Basics
C0004703,Complete Guide to Web Development,Udemy,Web Development,Intermediate,4.9,25697,100,Spanish,21.09,Basic Programming
C0004704,AI Hands-on Workshop,NPTEL,AI,Intermediate,4.29,46397,24,English,72.69,Statistics
C0004705,Big Data Hands-on Workshop,Coursera,Big Data,Advanced,4.38,17490,10,English,6.45,Linear Algebra
C0004706,Mastering AI using TensorFlow,NPTEL,AI,Advanced,4.22,987,42,Spanish,75.84,Statistics
C0004707,Crash Course in Blockchain,Udemy,Blockchain,Beginner,4.4,35851,19,Spanish,54.43,Basic Programming
C0004708,Mastering Blockchain with Spark,NPTEL,Blockchain,Beginner,3.73,14219,78,French,68.05,None
C0004709,Crash Course in Machine Learning,NPTEL,Machine Learning,Beginner,3.73,3045,73,Spanish,38.17,Statistics
C0004710,Machine Learning Hands-on Workshop,Udemy,Machine Learning,Beginner,4.47,45678,42,Hindi,8.83,Python Basics
C0004711,Complete Guide to Cloud Computing,edX,Cloud Computing,Beginner,4.82,24707,62,Spanish,36.07,Basic Programming
C0004712,Complete Guide to AI,edX,AI,Beginner,4.87,31378,63,English,76.02,None
C0004713,Crash Course in Big Data,NPTEL,Big Data,Advanced,3.74,26423,82,Hindi,87.97,Python Basics
C0004714,Web Development Fundamentals using R,Coursera,Web Development,Advanced,4.2,27149,35,Spanish,58.37,None
C0004715,Advanced Machine Learning Concepts,Udemy,Machine Learning,Advanced,4.47,49866,89,Hindi,94.16,Basic Programming
C0004716,Data Science Fundamentals Masterclass,Coursera,Data Science,Beginner,4.41,15583,86,Hindi,57.51,Python Basics
C0004717,Blockchain for Everyone,Coursera,Blockchain,Advanced,4.01,2155,40,French,34.13,Linear Algebra
C0004718,Mastering Data Science using R,NPTEL,Data Science,Intermediate,3.54,7515,90,Hindi,92.45,None
C0004719,Cloud Computing Project-Based Bootcamp,NPTEL,Cloud Computing,Advanced,3.84,28227,76,English,89.85,None
C0004720,Big Data for Everyone,Skillshare,Big Data,Advanced,3.83,6724,28,French,38.72,Linear Algebra
C0004721,Web Development Project-Based Bootcamp,FutureLearn,Web Development,Advanced,4.55,45808,92,Spanish,64.27,Basic Programming
C0004722,Blockchain Fundamentals using R,Udemy,Blockchain,Intermediate,3.69,17336,32,English,5.53,Basic Programming
C0004723,Advanced Web Development Concepts,Udemy,Web Development,Advanced,4.99,13228,31,French,15.03,Linear Algebra
C0004724,Crash Course in Web Development,FutureLearn,Web Development,Advanced,3.9,46227,99,English,93.87,Linear Algebra
C0004725,Web Development Fundamentals Masterclass,FutureLearn,Web Development,Advanced,4.46,7641,81,French,12.19,Python Basics
C0004726,Machine Learning Fundamentals Essentials,Udemy,Machine Learning,Intermediate,3.66,44160,86,Hindi,98.65,Python Basics
C0004727,Data Science Fundamentals Bootcamp,edX,Data Science,Intermediate,4.06,24055,87,Spanish,5.72,Python Basics
C0004728,Mastering Big Data using TensorFlow,Udemy,Big Data,Intermediate,4.39,29020,72,Spanish,98.19,None
C0004729,Complete Guide to AI,Coursera,AI,Advanced,4.09,29556,95,Spanish,95.62,Basic Programming
C0004730,Big Data Project-Based Bootcamp,Udemy,Big Data,Intermediate,4.92,25571,57,English,85.17,Linear Algebra
C0004731,Machine Learning Fundamentals with Python,NPTEL,Machine Learning,Beginner,4.61,19610,42,Hindi,63.81,Basic Programming
C0004732,Advanced Cloud Computing Concepts,Udemy,Cloud Computing,Advanced,4.43,31061,98,Hindi,2.34,Statistics
C0004733,Web Development for Everyone,edX,Web Development,Advanced,4.08,15853,51,French,98.56,Basic Programming
C0004734,Big Data Project-Based Bootcamp,Udemy,Big Data,Beginner,4.23,26884,96,Spanish,66.23,Linear Algebra
C0004735,Blockchain for Everyone,Coursera,Blockchain,Intermediate,4.48,42413,61,Spanish,36.28,Statistics
C0004736,Big Data Project-Based Bootcamp,edX,Big Data,Beginner,3.68,47565,42,English,20.62,Linear Algebra
C0004737,Machine Learning Project-Based Bootcamp,edX,Machine Learning,Intermediate,3.69,37633,6,Spanish,73.77,Basic Programming
C0004738,Complete Guide to AI,Coursera,AI,Beginner,4.46,38212,63,French,82.69,Python Basics
C0004739,Data Science Project-Based Bootcamp,edX,Data Science,Intermediate,4.52,18898,11,Spanish,83.46,Python Basics
C0004740,Cybersecurity for Everyone,NPTEL,Cybersecurity,Intermediate,3.64,19198,86,Spanish,23.07,Basic Programming
C0004741,Crash Course in Big Data,Skillshare,Big Data,Intermediate,4.08,4534,59,French,63.92,Python Basics
C0004742,Big Data Project-Based Bootcamp,Udemy,Big Data,Intermediate,4.36,19583,95,French,0.23,Linear Algebra
C0004743,Big Data Hands-on Workshop,Coursera,Big Data,Advanced,4.24,10720,31,Spanish,84.53,Statistics
C0004744,Complete Guide to Machine Learning,FutureLearn,Machine Learning,Beginner,4.32,23971,54,Hindi,45.47,None
C0004745,Advanced Cybersecurity Concepts,NPTEL,Cybersecurity,Intermediate,4.2,48955,69,Spanish,5.41,None
C0004746,AI Project-Based Bootcamp,Coursera,AI,Beginner,4.92,32334,78,Spanish,96.03,Statistics
C0004747,Cloud Computing Fundamentals from Scratch,NPTEL,Cloud Computing,Intermediate,3.61,29531,73,Hindi,66.7,Statistics
C0004748,Mastering Data Science with Spark,Coursera,Data Science,Beginner,4.19,35313,68,Spanish,17.76,None
C0004749,Blockchain Project-Based Bootcamp,NPTEL,Blockchain,Advanced,4.61,39849,77,French,84.28,Basic Programming
C0004750,Mastering Machine Learning with Spark,FutureLearn,Machine Learning,Intermediate,4.18,16919,71,French,76.12,Basic Programming
C0004751,Advanced Machine Learning Concepts,Udemy,Machine Learning,Intermediate,4.46,8978,100,Hindi,31.45,None
C0004752,Mastering Cybersecurity Masterclass,Coursera,Cybersecurity,Beginner,4.74,5999,41,English,29.79,Python Basics
C0004753,Mastering Blockchain from Scratch,FutureLearn,Blockchain,Intermediate,4.61,43474,92,Spanish,50.97,Basic Programming
C0004754,AI Fundamentals Bootcamp,NPTEL,AI,Beginner,3.92,40385,75,French,55.47,Linear Algebra
C0004755,Blockchain Fundamentals using R,Coursera,Blockchain,Beginner,4.18,34347,56,English,37.55,Linear Algebra
C0004756,Advanced Cybersecurity Concepts,edX,Cybersecurity,Advanced,3.97,19125,96,English,50.63,Python Basics
C0004757,Crash Course in Web Development,FutureLearn,Web Development,Intermediate,4.16,39058,40,Hindi,21.56,Basic Programming
C0004758,Cybersecurity for Everyone,Udemy,Cybersecurity,Advanced,4.09,11906,30,Spanish,64.18,None
C0004759,Crash Course in Data Science,Udemy,Data Science,Intermediate,4.83,15223,54,English,46.3,Python Basics
C0004760,Mastering Web Development with Spark,Udemy,Web Development,Intermediate,4.46,15867,88,Spanish,82.31,None
C0004761,Web Development Project-Based Bootcamp,Coursera,Web Development,Intermediate,4.13,1702,91,Hindi,17.1,Statistics
C0004762,Advanced Web Development Concepts,Skillshare,Web Development,Advanced,3.53,24156,98,French,76.69,Statistics
C0004763,Cloud Computing for Everyone,NPTEL,Cloud Computing,Beginner,4.28,805,64,Hindi,92.34,Linear Algebra
C0004764,Blockchain Fundamentals Masterclass,Udemy,Blockchain,Intermediate,4.82,12334,86,Hindi,0.6,Python Basics
C0004765,Mastering Big Data with Python,edX,Big Data,Advanced,3.95,3216,78,English,67.34,Python Basics
C0004766,Machine Learning Fundamentals with Spark,FutureLearn,Machine Learning,Intermediate,4.62,23815,38,French,4.6,Linear Algebra
C0004767,Blockchain Project-Based Bootcamp,NPTEL,Blockchain,Advanced,4.53,8376,11,French,54.68,None
C0004768,Web Development Fundamentals with Python,Udemy,Web Development,Advanced,4.28,34238,22,French,58.2,Statistics
C0004769,Data Science Hands-on Workshop,Skillshare,Data Science,Intermediate,3.75,26128,86,French,82.44,Basic Programming
C0004770,Crash Course in Web Development,FutureLearn,Web Development,Beginner,4.09,39845,71,Hindi,76.51,Statistics
C0004771,Data Science Hands-on Workshop,Udemy,Data Science,Beginner,3.8,29322,16,Hindi,18.25,Python Basics
C0004772,Data Science Fundamentals from Scratch,NPTEL,Data Science,Beginner,4.96,936,53,Hindi,81.89,None
C0004773,Cloud Computing for Everyone,FutureLearn,Cloud Computing,Beginner,3.59,30803,15,Hindi,25.4,Linear Algebra
C0004774,Mastering Web Development Masterclass,NPTEL,Web Development,Intermediate,4.23,40915,87,English,25.98,Linear Algebra
C0004775,Complete Guide to Cloud Computing,FutureLearn,Cloud Computing,Advanced,4.68,17256,25,Spanish,85.59,Basic Programming
C0004776,Data Science for Everyone,edX,Data Science,Advanced,4.47,39803,17,Hindi,99.39,None
C0004777,Data Science Hands-on Workshop,edX,Data Science,Beginner,4.5,25674,23,French,32.15,None
C0004778,Complete Guide to Machine Learning,NPTEL,Machine Learning,Intermediate,4.64,28719,53,French,73.21,Python Basics
C0004779,Mastering Blockchain using R,Coursera,Blockchain,Intermediate,4.39,13591,97,English,63.56,Statistics
C0004780,Advanced Blockchain Concepts,edX,Blockchain,Intermediate,3.71,45481,49,English,31.53,Statistics
C0004781,Cybersecurity for Everyone,NPTEL,Cybersecurity,Advanced,4.27,26141,38,English,55.84,Python Basics
C0004782,Advanced Machine Learning Concepts,edX,Machine Learning,Beginner,3.73,928,83,Spanish,3.97,Basic Programming
C0004783,Advanced Data Science Concepts,NPTEL,Data Science,Beginner,4.38,3953,86,Spanish,1.65,Statistics
C0004784,Complete Guide to Blockchain,edX,Blockchain,Beginner,4.74,6387,41,Hindi,52.8,Linear Algebra
C0004785,Crash Course in Big Data,Coursera,Big Data,Intermediate,4.14,9562,42,English,13.79,None
C0004786,Crash Course in Blockchain,NPTEL,Blockchain,Intermediate,4.39,13759,23,English,68.05,None
C0004787,Cloud Computing Hands-on Workshop,Skillshare,Cloud Computing,Beginner,3.75,277,70,English,88.74,Basic Programming
C0004788,AI Fundamentals from Scratch,FutureLearn,AI,Beginner,4.86,29751,32,French,79.35,Python Basics
C0004789,Blockchain Hands-on Workshop,Coursera,Blockchain,Advanced,3.52,37977,89,Hindi,56.09,None
C0004790,Crash Course in Data Science,FutureLearn,Data Science,Beginner,3.88,25583,12,French,72.11,Linear Algebra
C0004791,Machine Learning Fundamentals using TensorFlow,NPTEL,Machine Learning,Beginner,3.55,47325,31,French,1.23,Statistics
C0004792,Crash Course in Web Development,Skillshare,Web Development,Beginner,4.55,43349,38,French,40.39,None
C0004793,Advanced Cybersecurity Concepts,FutureLearn,Cybersecurity,Intermediate,4.08,2326,35,Hindi,49.71,Statistics
C0004794,Complete Guide to Big Data,Udemy,Big Data,Beginner,4.54,27172,69,Spanish,19.57,Python Basics
C0004795,Blockchain Project-Based Bootcamp,FutureLearn,Blockchain,Advanced,4.27,21241,70,Spanish,74.9,Python Basics
C0004796,Advanced Web Development Concepts,NPTEL,Web Development,Advanced,4.37,11518,77,Spanish,73.31,None
C0004797,Machine Learning Fundamentals using R,NPTEL,Machine Learning,Intermediate,4.49,30954,70,Hindi,10.93,Python Basics
C0004798,Crash Course in AI,Coursera,AI,Beginner,4.01,7285,56,Spanish,83.48,Basic Programming
C0004799,Complete Guide to Cloud Computing,edX,Cloud Computing,Advanced,4.9,6217,16,English,55.43,Basic Programming
C0004800,Mastering AI from Scratch,edX,AI,Advanced,3.9,23634,18,English,91.54,Python Basics
C0004801,Crash Course in Data Science,Coursera,Data Science,Advanced,4.46,46561,37,Spanish,4.5,Statistics
C0004802,Big Data Hands-on Workshop,Coursera,Big Data,Beginner,3.68,26953,11,English,61.81,Linear Algebra
C0004803,Crash Course in Big Data,edX,Big Data,Beginner,4.08,37045,53,Hindi,4.97,Statistics
C0004804,Advanced Machine Learning Concepts,Coursera,Machine Learning,Advanced,4.1,37458,11,English,58.78,Python Basics
